,Unnamed: 0,Unnamed: 0.1,text,term,polarity,polarity_id,label,question,answer
749,749,762.0,  Toshiba is aware of the issue but unless the extended warrenty is bought Toshiba will do nothing about it.,extended warrenty,negative,2,1,what is the sentiment of extended warrenty,The sentiment is negative
750,750,763.0,"-Called headquarters again, they report that TFT panel is broken, should be fixed by the end of the week (week 3).",TFT panel,negative,2,1,what is the sentiment of TFT panel,The sentiment is negative
751,751,764.0,"Navigation through the computer is far superior compared to Windows operating systems, as well.",Navigation,positive,1,1,what is the sentiment of Navigation,The sentiment is positive
752,752,765.0,"Navigation through the computer is far superior compared to Windows operating systems, as well.",Windows operating systems,negative,2,1,what is the sentiment of Windows operating systems,The sentiment is negative
753,753,766.0,"The screen is framed by half- to a full-inch margin that is obviously unnecessary, reduces the screen size and increases the bulk.",screen,negative,2,1,what is the sentiment of screen,The sentiment is negative
754,754,767.0,"The screen is framed by half- to a full-inch margin that is obviously unnecessary, reduces the screen size and increases the bulk.",screen size,negative,2,1,what is the sentiment of screen size,The sentiment is negative
755,755,768.0,"The screen is framed by half- to a full-inch margin that is obviously unnecessary, reduces the screen size and increases the bulk.",bulk,negative,2,1,what is the sentiment of bulk,The sentiment is negative
756,756,769.0,"Though the picture, video, and music software is nowhere close to professional grade software Im used to (CS5) but does the job for beginner and even intermediate media designers.",music software,negative,2,1,what is the sentiment of music software,The sentiment is negative
757,757,770.0,"Though the picture, video, and music software is nowhere close to professional grade software Im used to (CS5) but does the job for beginner and even intermediate media designers.",software,positive,1,1,what is the sentiment of software,The sentiment is positive
758,758,771.0,"Though the picture, video, and music software is nowhere close to professional grade software Im used to (CS5) but does the job for beginner and even intermediate media designers.",picture,negative,2,1,what is the sentiment of picture,The sentiment is negative
759,759,772.0,"Though the picture, video, and music software is nowhere close to professional grade software Im used to (CS5) but does the job for beginner and even intermediate media designers.",video,negative,2,1,what is the sentiment of video,The sentiment is negative
760,760,773.0,The much lauded combined touch pad and clicker is a nightmare.,combined touch pad and clicker,negative,2,1,what is the sentiment of combined touch pad and clicker,The sentiment is negative
761,761,774.0,"The Unibody construction is solid, sleek and beautiful.",Unibody construction,positive,1,1,what is the sentiment of Unibody construction,The sentiment is positive
762,762,775.0,This MacBook is an outstanding product with great value.,value,positive,1,1,what is the sentiment of value,The sentiment is positive
763,763,776.0,I had to re-install Windows within two weeks of the purchase and soon discovered cracks in the screen hinges.,Windows,negative,2,1,what is the sentiment of Windows,The sentiment is negative
764,764,777.0,I had to re-install Windows within two weeks of the purchase and soon discovered cracks in the screen hinges.,screen hinges,negative,2,1,what is the sentiment of screen hinges,The sentiment is negative
765,765,778.0,A SECOND PROBLEM INVOLVES THE BATTERY WHICH IS ADVERTISED AS HAVING A STORAGE LIFE OF 11 HOURS BUT WHEN FULLY CHARGED SHOWS ONLY 7 HOURS OF SERVICE.,BATTERY,negative,2,1,what is the sentiment of BATTERY,The sentiment is negative
766,766,780.0,A SECOND PROBLEM INVOLVES THE BATTERY WHICH IS ADVERTISED AS HAVING A STORAGE LIFE OF 11 HOURS BUT WHEN FULLY CHARGED SHOWS ONLY 7 HOURS OF SERVICE.,SERVICE,negative,2,1,what is the sentiment of SERVICE,The sentiment is negative
767,767,781.0,and plenty of storage with 250 gb(though I will upgrade this and the ram..),storage,positive,1,1,what is the sentiment of storage,The sentiment is positive
768,768,782.0,and plenty of storage with 250 gb(though I will upgrade this and the ram..),ram,neutral,0,1,what is the sentiment of ram,The sentiment is neutral
769,769,783.0,"No temporary replacement, they are out of replacements because ""many computers had problems with the Nvidia chipset""-Inquired status of repair.",Nvidia chipset,negative,2,1,what is the sentiment of Nvidia chipset,The sentiment is negative
770,770,784.0,I took it to friend who temporarily fixed it and I finally paid about 1500 for the extended warranty.,extended warranty,neutral,0,1,what is the sentiment of extended warranty,The sentiment is neutral
771,771,785.0,"Programs would crash all the time, and it turned out to be a very unstable, unreliable laptop for me.",Programs,negative,2,1,what is the sentiment of Programs,The sentiment is negative
772,772,786.0,I BOUGHT THIS LAP TOP AND THE CHARGE TIME DOSEN'T LAST AS LONG AS THEY SAY IT WILL MORE LIKE 2 HOURS,CHARGE TIME,negative,2,1,what is the sentiment of CHARGE TIME,The sentiment is negative
773,773,787.0,"Also, because of the size and consistancy of the laptop computer, some websites wouldn't even attempt to work on the computer because of browser problems.",size,negative,2,1,what is the sentiment of size,The sentiment is negative
774,774,788.0,"Also, because of the size and consistancy of the laptop computer, some websites wouldn't even attempt to work on the computer because of browser problems.",consistancy,negative,2,1,what is the sentiment of consistancy,The sentiment is negative
775,775,789.0,"the key bindings take a little getting used to, but have loved the Macbook Pro.",key bindings,negative,2,1,what is the sentiment of key bindings,The sentiment is negative
776,776,790.0,Keyboard is reasonable size.,Keyboard,positive,1,1,what is the sentiment of Keyboard,The sentiment is positive
777,777,791.0,Keyboard is reasonable size.,size,positive,1,1,what is the sentiment of size,The sentiment is positive
778,778,792.0,I find myself using the 10-key more than I thought I would.,10-key,positive,1,1,what is the sentiment of 10-key,The sentiment is positive
779,779,793.0,Fan noise: The fan made a constant hissing noise in the background.,Fan,negative,2,1,what is the sentiment of Fan,The sentiment is negative
780,780,794.0,Fan noise: The fan made a constant hissing noise in the background.,fan,negative,2,1,what is the sentiment of fan,The sentiment is negative
781,781,795.0,"The screen is bright and clear, the operating system is solid and friendly to a novice.",screen,positive,1,1,what is the sentiment of screen,The sentiment is positive
782,782,796.0,"The screen is bright and clear, the operating system is solid and friendly to a novice.",operating system,positive,1,1,what is the sentiment of operating system,The sentiment is positive
783,783,797.0,It has a .1 ghz faster processor and a stock 500gb hard drive.,processor,positive,1,1,what is the sentiment of processor,The sentiment is positive
