,Unnamed: 0,text,term,polarity,polarity_id,label
1097,1119.0,Keyboard could use some trimming.,Keyboard,negative,2,1
1098,1120.0,Its white color is stylish for college students and easy to take to carry and take to classes.,color,positive,1,1
1099,1121.0,"Returned laptop for repair a 2nd time and it came back with obvious physical damage (keyboard bulging and speaker grill pressed in), buttons not working and USB ports inoperative.",keyboard,negative,2,1
1100,1122.0,"Returned laptop for repair a 2nd time and it came back with obvious physical damage (keyboard bulging and speaker grill pressed in), buttons not working and USB ports inoperative.",speaker grill,negative,2,1
1101,1123.0,"Returned laptop for repair a 2nd time and it came back with obvious physical damage (keyboard bulging and speaker grill pressed in), buttons not working and USB ports inoperative.",buttons,negative,2,1
1102,1124.0,"Returned laptop for repair a 2nd time and it came back with obvious physical damage (keyboard bulging and speaker grill pressed in), buttons not working and USB ports inoperative.",USB ports,negative,2,1
1103,1126.0,I got assurances from 2 different people that the remaining 10 months of my warranty would transfer to the new computer.,warranty,positive,1,1
1104,1127.0,The letter A stopped working after the first week.,letter A,negative,2,1
1105,1128.0,This is what I call a good after sales service.,after sales service,positive,1,1
1106,1129.0,I took off a star because the machine has a lot of junk software on it.,software,negative,2,1
1107,1130.0,"With what I do know how to do, the computer works beautiful.",works,positive,1,1
1108,1131.0,Tried to make a recovey disk wouldnt get passed the first recovery disk.,recovey disk,negative,2,1
1109,1132.0,Tried to make a recovey disk wouldnt get passed the first recovery disk.,recovery disk,negative,2,1
1110,1133.0,"Most everything is fine with this machine: speed, capacity, build.",speed,positive,1,1
1111,1134.0,"Most everything is fine with this machine: speed, capacity, build.",capacity,positive,1,1
1112,1135.0,"Most everything is fine with this machine: speed, capacity, build.",build,positive,1,1
1113,1136.0,"For the same price, you get a lot more in the Asus....1920x1080 res.",price,negative,2,1
1114,1137.0,"I made a photo book as a gift, on my computer, pushed ""Buy"" and it drew from my iTunes account and sent the book to my house, the book was of perfect quality-exactly how I had created it and looked better than I had even imagined.",iTunes,neutral,0,1
1115,1138.0,"I use this for my tutoring business, and since I'm always bouncing from student to student, it is ideal for portability and battery life (yes, it gets the 8 hours as advertised!).",portability,positive,1,1
1116,1139.0,"I use this for my tutoring business, and since I'm always bouncing from student to student, it is ideal for portability and battery life (yes, it gets the 8 hours as advertised!).",battery life,positive,1,1
1117,1140.0,It is in the best condition and has a really high quality.,quality,positive,1,1
1118,1141.0,When it come time for warranty service to Toshiba you don't matter.,warranty service to Toshiba,neutral,0,1
1119,1142.0,  However the frozen screens kept happening.,screens,negative,2,1
1120,1143.0,"It is short on space, and downloads always had problems being completed, or were said to be 'corrupted'.",space,negative,2,1
1121,1144.0,"It is short on space, and downloads always had problems being completed, or were said to be 'corrupted'.",downloads,negative,2,1
1122,1145.0,3) Horrible customer support,customer support,negative,2,1
1123,1146.0,The LED backlit display makes my pictures pop so much more.,LED backlit display,positive,1,1
1124,1147.0,"Apple is always great about the aesthetics of things, they always come up with good looking products.",aesthetics,positive,1,1
1125,1148.0,Runs smooth and quick.,Runs,positive,1,1
1126,1149.0,The downside to this netbook is pretty much the same for any netbook: screen size is not something I'd stare at for the entire 10-11 hours of battery life five days a week.,screen size,neutral,0,1
1127,1150.0,The downside to this netbook is pretty much the same for any netbook: screen size is not something I'd stare at for the entire 10-11 hours of battery life five days a week.,battery life,neutral,0,1
1128,1151.0,The graphics are great.,graphics,positive,1,1
1129,1152.0,in 5 months the connect quality got worse and worse.,connect quality,negative,2,1
1130,1153.0,"The big screen allows you to enjoy watching movies , pictures and etc!",screen,positive,1,1
1131,1154.0,"the headphone and mic jack are in front of touch-pad making the touch-pad hard to use when using headphones/mic, not to mention the laptop was designed for right handed person.",headphone,negative,2,1
1132,1155.0,"the headphone and mic jack are in front of touch-pad making the touch-pad hard to use when using headphones/mic, not to mention the laptop was designed for right handed person.",mic jack,negative,2,1
1133,1156.0,"the headphone and mic jack are in front of touch-pad making the touch-pad hard to use when using headphones/mic, not to mention the laptop was designed for right handed person.",touch-pad,neutral,0,1
1134,1157.0,"the headphone and mic jack are in front of touch-pad making the touch-pad hard to use when using headphones/mic, not to mention the laptop was designed for right handed person.",touch-pad,negative,2,1
1135,1158.0,"the headphone and mic jack are in front of touch-pad making the touch-pad hard to use when using headphones/mic, not to mention the laptop was designed for right handed person.",headphones,negative,2,1
1136,1159.0,"the headphone and mic jack are in front of touch-pad making the touch-pad hard to use when using headphones/mic, not to mention the laptop was designed for right handed person.",mic,negative,2,1
1137,1160.0,For the [$] price (special offer) this is a great laptop.,price,positive,1,1
1138,1161.0,the manufacturer's warranty only covers replacement/repair of parts.,warranty,negative,2,1
1139,1162.0,What I'd like is for the laptop to run well without having to purchase additional memory.,memory,negative,2,1
1140,1163.0,What I'd like is for the laptop to run well without having to purchase additional memory.,run,neutral,0,1
1141,1164.0,It works exactly like it did the day I took it out of the box.,works,positive,1,1
1142,1165.0,"It is fast booting up , shutting down, and connection with the internet.",connection with the internet,positive,1,1
1143,1166.0,"It is fast booting up , shutting down, and connection with the internet.",booting up,positive,1,1
1144,1167.0,"It is fast booting up , shutting down, and connection with the internet.",shutting down,positive,1,1
1145,1168.0,The battery life is great.,battery life,positive,1,1
1146,1169.0,This is not a serious gaming laptop or a serious media machine;,gaming,negative,2,1
1147,1170.0,  They replaced my hard drive as well as my mother board.,hard drive,neutral,0,1
1148,1171.0,  They replaced my hard drive as well as my mother board.,mother board,neutral,0,1
1149,1172.0,There is nothing to complain about the system.,system,positive,1,1
1150,1173.0,and it comes with the new OSX that comes with new features that makes the use more easy.,OSX,positive,1,1
1151,1174.0,and it comes with the new OSX that comes with new features that makes the use more easy.,features,positive,1,1
1152,1175.0,and it comes with the new OSX that comes with new features that makes the use more easy.,use,positive,1,1
1153,1176.0,"Now the screen is going darker, darker, darker.",screen,negative,2,1
