,Unnamed: 0,text,term,polarity,polarity_id,label,question,answer
1599,1599,"That is a problem since we paid about 20 bucks a dish, and had to order 5 dishes to get a decent taste.",taste,neutral,2,1,what is the sentiment of taste,The sentiment is neutral
1600,1600,"That is a problem since we paid about 20 bucks a dish, and had to order 5 dishes to get a decent taste.",dishes,negative,0,1,what is the sentiment of dishes,The sentiment is negative
1601,1601,They were such a rip-off ($8.95 for four small meat patties in steamed buns) and not worth trying.,meat patties in steamed buns,negative,0,1,what is the sentiment of meat patties in steamed buns,The sentiment is negative
1602,1602,All of the pizzas are terrific and the price is even better!,pizzas,positive,1,1,what is the sentiment of pizzas,The sentiment is positive
1603,1603,All of the pizzas are terrific and the price is even better!,price,positive,1,1,what is the sentiment of price,The sentiment is positive
1604,1604,"It is about FOOD and Ambiance, and imagine how dreadful it will be it we only had to listen to an idle engine.",FOOD,negative,0,1,what is the sentiment of FOOD,The sentiment is negative
1605,1605,"It is about FOOD and Ambiance, and imagine how dreadful it will be it we only had to listen to an idle engine.",Ambiance,negative,0,1,what is the sentiment of Ambiance,The sentiment is negative
1606,1606,The food was good too.,food,positive,1,1,what is the sentiment of food,The sentiment is positive
1607,1607,"Immediately after we paid, the waiter took the money and said, okay, you guys are outta here.",waiter,negative,0,1,what is the sentiment of waiter,The sentiment is negative
1608,1608,The dining room is quietly elegant with no music to shout over -- how refreshing!,dining room,positive,1,1,what is the sentiment of dining room,The sentiment is positive
1609,1609,The dining room is quietly elegant with no music to shout over -- how refreshing!,music,positive,1,1,what is the sentiment of music,The sentiment is positive
1610,1610,"Admittedly, this is not the place for gigantic pieces of fish overflowing the plate (and thank goodness, in my opinion) but for simple, elegant sushi there is no better place in New York or anywhere in the US.",sushi,positive,1,1,what is the sentiment of sushi,The sentiment is positive
1611,1611,"Admittedly, this is not the place for gigantic pieces of fish overflowing the plate (and thank goodness, in my opinion) but for simple, elegant sushi there is no better place in New York or anywhere in the US.",fish,neutral,2,1,what is the sentiment of fish,The sentiment is neutral
1612,1612,The menu seemed to have a wide variety of dishes for seafood lovers and interesting ways of preparing them.,menu,positive,1,1,what is the sentiment of menu,The sentiment is positive
1613,1613,The menu seemed to have a wide variety of dishes for seafood lovers and interesting ways of preparing them.,variety of dishes,positive,1,1,what is the sentiment of variety of dishes,The sentiment is positive
1614,1614,The menu seemed to have a wide variety of dishes for seafood lovers and interesting ways of preparing them.,seafood,positive,1,1,what is the sentiment of seafood,The sentiment is positive
1615,1615,The white bean brushetta to start was incredible and the pasta was phenomenal.,white bean brushetta,positive,1,1,what is the sentiment of white bean brushetta,The sentiment is positive
1616,1616,The white bean brushetta to start was incredible and the pasta was phenomenal.,pasta,positive,1,1,what is the sentiment of pasta,The sentiment is positive
1617,1617,The rest of the menu is limited by everything is good eats.,eats,positive,1,1,what is the sentiment of eats,The sentiment is positive
1618,1618,The menu is nothing like the one on the website.,menu,negative,0,1,what is the sentiment of menu,The sentiment is negative
1619,1619,"Great food, great lay out and awesome service.",food,positive,1,1,what is the sentiment of food,The sentiment is positive
1620,1620,"Great food, great lay out and awesome service.",lay out,positive,1,1,what is the sentiment of lay out,The sentiment is positive
1621,1621,"Great food, great lay out and awesome service.",service,positive,1,1,what is the sentiment of service,The sentiment is positive
1622,1622,Ive asked a cart attendant for a lotus leaf wrapped rice and she replied back rice and just walked away.,cart attendant,negative,0,1,what is the sentiment of cart attendant,The sentiment is negative
1623,1623,Ive asked a cart attendant for a lotus leaf wrapped rice and she replied back rice and just walked away.,lotus leaf wrapped rice,neutral,2,1,what is the sentiment of lotus leaf wrapped rice,The sentiment is neutral
1624,1624,Ive asked a cart attendant for a lotus leaf wrapped rice and she replied back rice and just walked away.,rice,neutral,2,1,what is the sentiment of rice,The sentiment is neutral
1625,1625,We walked in on a Wednesday night and were seated promptly.,seated,positive,1,1,what is the sentiment of seated,The sentiment is positive
1626,1626,"The wait staff is very freindly, they make it feel like you're eating in a freindly little european town.",wait staff,positive,1,1,what is the sentiment of wait staff,The sentiment is positive
1627,1627,"The waitstaff are all very busy, it's not outstanding service, but I've never been dealt with rudely.",waitstaff,negative,0,1,what is the sentiment of waitstaff,The sentiment is negative
1628,1628,I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.,food,positive,1,1,what is the sentiment of food,The sentiment is positive
1629,1629,I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.,feel,positive,1,1,what is the sentiment of feel,The sentiment is positive
1630,1630,I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.,taste,positive,1,1,what is the sentiment of taste,The sentiment is positive
1631,1631,"They have it all -- great price, food, and service.",price,positive,1,1,what is the sentiment of price,The sentiment is positive
1632,1632,"They have it all -- great price, food, and service.",food,positive,1,1,what is the sentiment of food,The sentiment is positive
1633,1633,"They have it all -- great price, food, and service.",service,positive,1,1,what is the sentiment of service,The sentiment is positive
1634,1634,"The flavors are great, and the menu is extensive.",flavors,positive,1,1,what is the sentiment of flavors,The sentiment is positive
1635,1635,"The flavors are great, and the menu is extensive.",menu,positive,1,1,what is the sentiment of menu,The sentiment is positive
1636,1636,"The food was amazing, the service was so attentive and personable, and how about that ambience!",food,positive,1,1,what is the sentiment of food,The sentiment is positive
1637,1637,"The food was amazing, the service was so attentive and personable, and how about that ambience!",service,positive,1,1,what is the sentiment of service,The sentiment is positive
1638,1638,"The food was amazing, the service was so attentive and personable, and how about that ambience!",ambience,positive,1,1,what is the sentiment of ambience,The sentiment is positive
1639,1639,"This place has the best interior I have seen anywhere in the northside of W'burg, and will impress whoever you bring there.",interior,positive,1,1,what is the sentiment of interior,The sentiment is positive
1640,1640,"This place has the best interior I have seen anywhere in the northside of W'burg, and will impress whoever you bring there.",place,positive,1,1,what is the sentiment of place,The sentiment is positive
1641,1641,The food has been consistant for years and it never lets you down.,food,positive,1,1,what is the sentiment of food,The sentiment is positive
